customer_id,age,gender,tenure_months,monthly_spend_gbp,num_rentals_12m,digital_engagement_score,pricing_satisfaction,service_satisfaction,nps_score,loyalty_member,complaints_last_6m,region,churned
EM-00711,47,Male,3,30.45,4,0.181,4,2,-55,0,0,London,0
EM-00712,38,Female,62,83.81,5,0.22,3,9,91,1,0,South East,0
EM-00713,32,Male,10,54.78,10,0.457,1,8,-46,0,2,South West,0
EM-00714,30,Female,52,45.55,1,0.514,9,5,-18,1,1,South West,0
EM-00715,28,Male,20,45.6,7,0.394,8,9,18,1,0,North East,0
EM-00716,60,Male,6,54.77,7,0.265,1,5,-99,1,1,South West,1
EM-00717,52,Male,3,80.74,4,0.275,2,5,43,1,0,London,0
EM-00718,63,Male,6,34.6,3,0.471,1,4,-90,0,0,South West,0
EM-00719,21,Female,1,54.68,4,0.514,1,3,-98,0,2,London,1
EM-00720,46,Female,2,65.32,1,0.149,9,10,82,1,1,East Anglia,0
EM-00721,61,Male,1,38.49,5,0.063,5,9,-59,1,0,London,1
EM-00722,22,Male,9,163.75,4,0.086,3,4,56,0,0,London,1
EM-00723,19,Male,28,43.52,9,0.49,2,7,96,1,1,South West,0
EM-00724,46,Male,2,47.72,8,0.256,8,5,-9,1,0,East Anglia,0
EM-00725,37,Male,2,40.89,4,0.189,8,7,58,0,0,London,0
EM-00726,53,Female,18,163.9,8,0.172,6,8,-24,0,0,South West,0
EM-00727,21,Male,3,87.92,1,0.597,2,8,52,0,0,East Anglia,0
EM-00728,49,Male,1,41.75,3,0.505,1,10,19,0,0,North West,0
EM-00729,23,Male,3,115.94,6,0.289,6,6,33,1,1,North West,1
EM-00730,22,Male,46,73.73,8,0.413,1,5,87,0,1,East Anglia,0
EM-00731,22,Male,31,75.84,6,0.357,6,2,15,1,0,Midlands,0
EM-00732,51,Female,7,56.14,7,0.201,10,8,-34,1,0,London,0
EM-00733,42,Male,19,45.85,5,0.351,2,5,49,1,1,London,0
EM-00734,35,Male,13,78.96,4,0.236,7,8,-60,1,5,North West,0
EM-00735,28,Male,20,50.78,4,0.508,10,6,80,1,0,London,0
EM-00736,56,Male,20,165.4,7,0.304,2,8,87,1,0,Midlands,0
EM-00737,29,Male,17,35.35,4,0.355,2,1,-62,0,2,Midlands,1
EM-00738,51,Female,5,143.75,4,0.252,6,9,-46,0,1,North West,0
EM-00739,31,Female,1,63.08,8,0.307,4,9,57,1,1,London,0
EM-00740,29,Female,10,77.44,6,0.408,6,3,-30,0,4,North East,0
EM-00741,32,Male,39,101.15,6,0.297,8,5,29,0,0,Wales,0
EM-00742,26,Male,15,48.66,5,0.465,10,7,-93,1,0,South East,0
EM-00743,47,Female,32,102.73,6,0.4,3,8,13,0,1,South West,1
EM-00744,34,Female,86,17.22,6,0.355,5,7,-38,1,0,North East,0
EM-00745,24,Female,3,46.53,4,0.28,5,3,86,0,0,South East,1
EM-00746,57,Male,21,42.01,2,0.327,10,7,-4,1,0,Midlands,0
EM-00747,29,Male,20,35.63,6,0.389,9,1,55,1,0,North West,0
EM-00748,36,Male,70,59.89,6,0.133,7,5,-27,1,0,Scotland,0
EM-00749,58,Female,76,80.87,4,0.198,9,9,65,1,1,South East,0
EM-00750,40,Female,20,94.76,4,0.088,8,2,-83,0,3,Midlands,1
EM-00751,21,Female,5,75.22,4,0.353,3,3,89,0,1,London,0
EM-00752,61,Male,28,47.81,8,0.21,2,9,-4,0,1,South East,0
EM-00753,40,Female,2,80.2,5,0.154,3,3,-78,1,2,London,0
EM-00754,27,Male,27,70.96,5,0.252,6,8,92,1,0,London,0
EM-00755,21,Male,43,106.49,4,0.109,10,6,23,1,1,South East,0
EM-00756,49,Male,8,98.34,5,0.101,4,7,67,1,1,South West,0
EM-00757,40,Female,17,67.71,5,0.182,1,5,-41,0,1,North West,1
EM-00758,35,Male,10,42.58,6,0.173,10,10,-16,0,1,South West,0
EM-00759,57,Male,10,48.11,7,0.333,10,7,-96,1,2,London,0
EM-00760,49,Female,6,50.66,8,0.077,9,10,-2,1,0,North East,0
EM-00761,22,Male,25,56.96,8,0.283,6,10,45,0,1,Midlands,0
EM-00762,26,Male,49,76.25,12,0.069,1,3,65,0,0,East Anglia,0
EM-00763,24,Male,50,95.35,4,0.512,3,5,10,1,1,North West,0
EM-00764,46,Male,3,65.0,2,0.181,1,6,56,1,1,Midlands,0
EM-00765,18,Female,37,67.23,4,0.188,9,9,53,1,0,South East,0
EM-00766,37,Male,24,71.64,3,0.487,4,4,-41,1,0,South East,0
EM-00767,47,Male,5,51.52,11,0.091,2,8,63,0,1,South East,1
EM-00768,56,Female,1,41.98,8,0.351,4,8,13,1,0,South West,0
EM-00769,27,Female,5,27.72,8,0.564,2,10,-19,0,2,London,0
EM-00770,51,Female,43,47.11,6,0.249,6,6,56,1,0,Scotland,0
EM-00771,20,Male,18,84.48,11,0.138,6,8,58,1,1,Scotland,1
EM-00772,53,Male,22,46.92,3,0.113,7,5,90,1,0,North East,0
EM-00773,21,Female,5,59.21,3,0.335,9,1,5,0,1,London,0
EM-00774,29,Female,22,84.2,2,0.244,9,4,40,1,0,London,0
EM-00775,49,Female,1,86.52,6,0.032,4,6,17,0,1,North West,1
EM-00776,22,Female,8,38.87,4,0.29,9,9,98,0,2,North East,0
EM-00777,24,Female,17,109.79,14,0.301,8,4,22,0,2,London,1
EM-00778,45,Male,2,117.18,5,0.175,1,6,67,1,1,South East,0
EM-00779,45,Male,31,37.9,5,0.421,7,10,20,0,0,London,0
EM-00780,41,Female,4,44.17,8,0.018,7,5,97,0,0,South East,0
EM-00781,44,Male,19,120.97,8,0.346,10,9,-99,0,1,Midlands,0
EM-00782,36,Male,9,61.97,7,0.427,4,10,17,0,1,London,0
EM-00783,24,Female,16,21.98,6,0.485,7,6,35,1,0,South East,0
EM-00784,27,Female,2,33.12,10,0.348,10,3,-27,1,1,Midlands,0
EM-00785,22,Male,1,58.87,4,0.213,10,2,26,1,1,Midlands,1
EM-00786,58,Male,43,37.28,9,0.279,5,3,17,1,2,Scotland,0
EM-00787,38,Male,5,54.23,8,0.129,5,6,7,1,1,London,0
EM-00788,30,Female,30,67.78,6,0.179,5,10,-58,1,1,South West,0
EM-00789,32,Female,120,138.54,6,0.191,6,8,76,1,1,Wales,0
EM-00790,61,Male,4,57.67,10,0.336,7,8,11,0,1,Scotland,0
EM-00791,22,Male,5,114.01,8,0.046,5,5,49,1,0,North West,0
EM-00792,38,Female,19,136.23,9,0.304,9,1,62,0,0,North East,0
EM-00793,34,Male,60,136.61,4,0.174,9,1,-82,1,0,South West,0
EM-00794,39,Female,44,76.89,4,0.53,7,7,31,1,0,Wales,0
EM-00795,18,Female,12,24.99,8,0.34,10,2,-82,0,0,North West,1
EM-00796,55,Male,28,83.97,6,0.066,3,4,-81,0,1,North West,0
EM-00797,60,Female,2,112.64,4,0.328,4,10,-97,1,0,North West,0
EM-00798,37,Male,68,64.04,4,0.443,4,5,-52,1,2,North West,0
EM-00799,44,Male,60,159.54,6,0.306,7,8,53,1,1,North West,0
EM-00800,59,Female,3,102.51,10,0.197,2,10,-98,0,0,London,1
EM-00801,44,Male,6,88.6,6,0.327,5,9,-49,0,0,North West,0
EM-00802,22,Other,1,114.8,5,0.415,4,1,27,1,0,North East,0
EM-00803,37,Female,5,78.78,2,0.724,10,9,-65,1,1,London,0
EM-00804,39,Male,30,19.17,8,0.496,9,5,68,1,2,Wales,0
EM-00805,31,Male,8,51.96,6,0.394,1,4,97,1,0,East Anglia,0
EM-00806,46,Male,1,121.34,5,0.293,10,10,78,1,0,London,0
EM-00807,60,Male,7,44.53,10,0.094,3,5,2,0,2,Midlands,0
EM-00808,60,Male,71,59.64,2,0.332,6,9,-85,0,1,London,0
EM-00809,32,Male,17,39.55,10,0.2,4,8,-54,1,2,South East,1
EM-00810,21,Male,9,162.71,1,0.477,3,10,-21,1,0,North West,1
EM-00811,64,Female,3,154.59,6,0.146,6,5,-55,0,0,South East,0
EM-00812,53,Female,77,42.87,4,0.313,3,10,-1,0,0,South West,0
EM-00813,21,Female,30,71.78,7,0.53,7,5,82,1,1,North East,0
EM-00814,59,Male,5,47.45,3,0.301,1,1,-3,0,1,Midlands,0
EM-00815,55,Male,1,90.69,4,0.462,9,9,23,1,0,Midlands,0
EM-00816,34,Female,1,86.04,5,0.396,10,3,66,1,1,South East,0
EM-00817,38,Male,2,100.07,5,0.692,2,1,33,1,1,North West,0
EM-00818,30,Male,15,78.72,4,0.232,4,5,-17,1,0,South West,0
EM-00819,19,Female,47,289.37,3,0.085,6,10,-40,1,0,Wales,0
EM-00820,27,Female,12,39.89,7,0.102,6,3,-92,0,0,North West,1
EM-00821,50,Female,33,28.35,9,0.08,8,6,38,1,0,Midlands,0
EM-00822,18,Male,10,54.79,11,0.203,8,7,-36,1,1,Scotland,0
EM-00823,27,Female,22,30.45,7,0.32,4,4,-10,1,0,Midlands,0
EM-00824,30,Female,23,31.62,9,0.34,6,4,21,1,0,South East,0
EM-00825,35,Female,3,40.42,5,0.316,9,2,-42,1,1,London,0
EM-00826,59,Female,8,42.05,7,0.254,7,2,11,0,1,Midlands,0
EM-00827,27,Female,18,41.38,7,0.722,8,7,12,1,1,South West,0
EM-00828,27,Male,1,86.41,4,0.308,8,5,97,1,0,South West,0
EM-00829,46,Male,8,51.77,6,0.417,2,5,17,1,1,South East,0
EM-00830,32,Female,13,60.96,4,0.203,7,2,-94,0,0,North West,0
EM-00831,24,Female,100,104.28,5,0.347,3,7,11,1,0,Midlands,0
EM-00832,32,Female,11,45.46,6,0.149,7,2,21,1,1,Midlands,0
EM-00833,21,Male,30,58.42,3,0.053,2,5,-40,0,0,South East,1
EM-00834,22,Male,10,80.07,5,0.246,1,5,-44,0,1,North West,0
EM-00835,34,Female,28,25.26,7,0.184,9,3,-15,1,0,South West,0
EM-00836,30,Female,16,20.24,9,0.234,10,2,61,1,1,North East,0
EM-00837,59,Female,39,79.29,7,0.22,10,3,-17,1,0,Midlands,0
EM-00838,28,Female,9,85.29,6,0.112,1,5,-56,0,1,South East,1
EM-00839,38,Female,16,187.19,6,0.139,1,6,-56,1,1,London,0
EM-00840,40,Female,17,72.17,7,0.128,3,4,-86,1,0,North West,0
EM-00841,18,Female,9,100.47,3,0.231,1,7,36,0,0,South West,0
EM-00842,42,Female,2,60.48,7,0.01,7,2,73,1,1,London,1
EM-00843,22,Female,1,77.37,10,0.162,7,6,73,1,0,Wales,0
EM-00844,62,Male,1,153.49,6,0.308,8,9,-65,1,1,South West,0
EM-00845,21,Male,37,23.06,8,0.388,2,10,-55,1,1,North East,0
EM-00846,30,Female,4,82.01,5,0.203,7,5,-59,0,0,South West,0
EM-00847,20,Male,4,193.99,5,0.258,9,4,57,0,2,Wales,0
EM-00848,65,Male,23,76.79,9,0.328,10,9,38,0,1,London,0
EM-00849,34,Male,6,152.21,3,0.422,5,6,17,0,0,South East,0
EM-00850,38,Male,12,48.69,4,0.056,10,4,-68,1,0,Midlands,0
EM-00851,19,Male,3,65.63,11,0.189,3,1,25,0,1,South East,1
EM-00852,47,Male,57,67.81,6,0.311,9,9,9,1,0,North East,0
EM-00853,23,Female,34,22.0,10,0.227,1,10,67,1,2,North West,0
EM-00854,57,Male,35,37.19,2,0.107,3,3,-31,1,0,London,0
EM-00855,23,Male,9,38.53,5,0.249,2,6,70,1,2,North West,0
EM-00856,23,Male,25,100.59,3,0.387,2,1,9,1,2,Scotland,0
EM-00857,18,Female,2,103.14,8,0.743,3,6,66,0,1,South East,0
EM-00858,33,Male,1,78.42,7,0.473,10,3,24,1,0,London,0
EM-00859,37,Female,1,100.69,6,0.322,7,3,-62,1,2,North East,0
EM-00860,19,Female,15,61.43,7,0.256,6,7,80,1,0,Wales,0
EM-00861,48,Female,10,121.63,7,0.454,9,9,-18,0,0,North West,0
EM-00862,32,Male,13,66.98,7,0.253,10,6,58,1,0,Scotland,0
EM-00863,35,Female,1,68.64,8,0.405,10,1,5,1,0,East Anglia,0
EM-00864,31,Male,9,58.39,7,0.146,3,9,-38,1,0,Midlands,0
EM-00865,30,Female,22,93.9,4,0.125,5,5,-76,0,1,East Anglia,0
EM-00866,37,Female,10,54.02,12,0.245,9,2,-60,1,0,South East,0
EM-00867,22,Male,23,108.66,7,0.084,3,3,77,1,0,North East,0
EM-00868,22,Male,4,37.86,7,0.199,8,5,-42,1,1,Wales,1
EM-00869,54,Male,30,38.5,6,0.276,9,2,76,1,0,Midlands,0
EM-00870,61,Female,15,94.04,12,0.295,7,3,-71,1,0,North West,0
EM-00871,29,Male,4,63.8,5,0.272,6,8,-56,1,1,East Anglia,0
EM-00872,25,Female,4,53.15,8,0.023,6,6,95,1,2,South East,1
EM-00873,41,Male,17,104.07,2,0.252,6,2,-48,1,1,South East,1
EM-00874,30,Female,31,49.22,12,0.588,5,2,53,1,0,North East,0
EM-00875,18,Female,9,60.33,3,0.358,7,1,98,0,0,South East,0
EM-00876,22,Female,5,134.24,4,0.093,7,7,-61,1,1,Midlands,0
EM-00877,45,Female,36,143.97,4,0.659,7,6,39,1,3,London,0
EM-00878,42,Male,19,146.38,2,0.22,3,6,-100,0,1,Midlands,0
EM-00879,18,Male,10,57.91,6,0.385,6,5,-31,1,1,North West,0
EM-00880,23,Female,12,123.39,10,0.278,9,3,28,0,0,London,1
EM-00881,24,Male,4,41.49,4,0.26,9,8,35,0,1,South East,1
EM-00882,43,Male,17,42.37,8,0.118,4,3,11,1,0,South West,0
EM-00883,18,Male,7,20.59,6,0.096,9,5,-68,1,2,North East,1
EM-00884,20,Male,97,153.92,4,0.137,2,8,95,0,3,London,0
EM-00885,49,Male,11,43.29,6,0.143,8,3,14,0,0,South East,0
EM-00886,22,Female,11,62.6,9,0.201,2,5,77,0,0,London,1
EM-00887,42,Male,15,42.3,2,0.214,5,6,3,0,3,Midlands,0
EM-00888,24,Female,44,94.4,7,0.535,6,1,33,0,0,Midlands,0
EM-00889,20,Male,29,55.27,6,0.516,2,2,87,1,0,North East,0
EM-00890,24,Female,10,34.73,6,0.312,9,7,90,0,2,London,0
EM-00891,45,Male,22,83.17,9,0.597,6,9,79,0,2,North East,0
EM-00892,54,Female,15,32.56,4,0.604,8,10,30,1,2,Wales,0
EM-00893,52,Female,12,43.87,3,0.213,4,4,-22,1,1,South East,0
EM-00894,29,Male,3,23.26,5,0.14,3,5,97,0,1,South East,0
EM-00895,42,Female,11,32.72,4,0.39,4,4,-95,0,0,London,0
EM-00896,23,Other,5,72.91,6,0.215,1,3,-64,0,1,South West,1
EM-00897,25,Female,44,24.97,11,0.474,1,10,78,1,1,North West,0
EM-00898,57,Female,7,31.8,10,0.306,8,2,-74,0,2,London,0
EM-00899,18,Male,54,66.61,8,0.367,1,3,5,1,0,North West,0
EM-00900,20,Female,13,50.82,1,0.523,5,2,73,0,0,South West,0
EM-00901,23,Male,17,180.55,5,0.291,10,8,-32,1,2,North West,0
EM-00902,18,Male,14,166.83,5,0.189,9,1,22,1,1,South East,1
EM-00903,22,Other,2,43.21,11,0.293,3,5,44,1,1,North East,0
EM-00904,38,Male,8,88.11,7,0.104,10,1,-84,0,0,Midlands,0
EM-00905,30,Female,1,96.99,5,0.305,2,5,4,0,0,Midlands,0
EM-00906,57,Female,17,49.46,9,0.342,5,3,17,1,0,Midlands,0
EM-00907,51,Female,10,31.57,6,0.194,2,9,-78,1,1,Scotland,0
EM-00908,27,Other,27,66.28,5,0.374,10,1,-62,1,0,Midlands,0
EM-00909,24,Male,4,61.17,5,0.176,1,10,60,1,2,London,0
EM-00910,29,Male,3,53.63,2,0.436,9,1,93,0,1,North West,0
EM-00911,38,Male,9,83.19,7,0.477,10,8,-91,1,1,Midlands,0
EM-00912,25,Male,47,45.82,11,0.653,9,3,-18,0,1,London,0
EM-00913,40,Male,22,37.49,6,0.283,1,7,67,1,1,Midlands,0
EM-00914,30,Male,9,70.42,9,0.218,4,10,-28,1,1,London,0
EM-00915,36,Female,13,80.88,6,0.609,5,5,42,0,1,North East,0
EM-00916,31,Female,1,37.03,11,0.272,2,2,-58,1,0,North West,0
EM-00917,25,Male,75,106.06,5,0.248,9,7,-13,1,1,Midlands,0
EM-00918,61,Female,19,27.52,5,0.19,9,7,-89,1,0,North East,0
EM-00919,47,Male,6,49.95,7,0.621,9,3,-79,1,0,South East,0
EM-00920,21,Male,15,58.62,15,0.457,8,6,-83,1,0,South West,0
EM-00921,55,Female,2,48.52,7,0.45,6,5,93,1,0,London,0
EM-00922,33,Female,60,50.27,14,0.696,1,1,-39,1,4,East Anglia,0
EM-00923,57,Female,3,169.96,1,0.266,10,1,88,1,0,London,0
EM-00924,49,Male,18,43.58,1,0.602,5,2,87,0,0,London,0
EM-00925,31,Female,5,226.02,9,0.489,8,7,-22,0,2,Midlands,0
EM-00926,18,Female,22,82.98,3,0.238,4,3,66,1,3,South West,1
EM-00927,25,Female,26,69.83,5,0.325,8,9,100,1,0,Midlands,0
EM-00928,36,Female,20,84.62,3,0.654,6,3,49,0,1,Scotland,0
EM-00929,40,Female,17,236.27,7,0.185,1,10,41,1,2,London,0
EM-00930,24,Female,40,40.58,6,0.466,1,4,4,0,0,North West,0
EM-00931,21,Female,1,38.08,6,0.105,3,8,-94,1,1,London,1
EM-00932,52,Other,7,45.72,8,0.617,1,4,62,1,0,Scotland,0
EM-00933,64,Female,5,67.77,10,0.192,4,7,-67,0,2,Scotland,1
EM-00934,35,Male,79,28.14,5,0.248,3,5,94,0,0,South West,0
EM-00935,22,Female,8,67.44,9,0.244,7,6,-38,1,0,London,0
EM-00936,25,Male,23,155.52,9,0.13,9,8,29,1,3,Scotland,0
EM-00937,18,Male,20,71.93,7,0.326,7,4,8,1,0,Wales,1
EM-00938,59,Female,4,57.61,5,0.357,5,6,72,1,0,London,0
EM-00939,21,Female,4,48.96,7,0.087,1,10,-38,1,0,Midlands,0
EM-00940,37,Female,5,104.51,11,0.301,5,2,29,0,1,East Anglia,0
EM-00941,25,Male,9,44.13,4,0.215,1,9,81,1,0,North West,0
EM-00942,36,Female,4,167.87,2,0.303,6,9,-50,1,0,Scotland,0
EM-00943,41,Male,1,175.33,10,0.578,8,10,-60,0,2,South East,0
EM-00944,52,Other,38,75.82,1,0.378,7,10,32,0,0,London,0
EM-00945,23,Other,60,66.3,5,0.16,1,6,-16,1,1,South West,0
EM-00946,18,Female,7,111.65,8,0.194,8,6,-30,1,1,South West,1
EM-00947,21,Female,7,115.28,2,0.537,9,10,52,0,3,North East,0
EM-00948,57,Female,1,44.57,9,0.248,10,7,-100,1,0,South West,0
EM-00949,55,Female,20,51.25,6,0.1,2,4,-92,1,0,South East,0
EM-00950,39,Male,31,34.43,7,0.067,1,7,93,0,0,Wales,0
EM-00951,39,Male,2,81.82,7,0.417,6,10,94,0,0,North East,0
EM-00952,42,Female,3,93.07,9,0.509,4,1,7,1,4,North West,0
EM-00953,22,Female,28,33.96,11,0.073,7,7,0,1,1,London,0
EM-00954,59,Male,17,53.11,7,0.35,3,1,21,0,1,London,0
EM-00955,30,Female,1,34.0,7,0.329,3,8,7,0,1,Midlands,0
EM-00956,29,Male,17,42.55,3,0.305,8,10,-97,0,1,Midlands,1
EM-00957,34,Male,6,87.84,9,0.483,7,6,48,0,1,South East,0
EM-00958,19,Female,8,46.21,2,0.066,5,1,-40,0,0,London,1
EM-00959,22,Female,26,57.37,6,0.155,3,1,-75,1,0,South West,0
EM-00960,46,Female,29,29.56,8,0.107,1,4,16,1,0,South West,0
EM-00961,20,Male,9,73.22,3,0.319,3,7,71,1,0,London,0
EM-00962,39,Male,52,65.23,5,0.208,9,5,64,0,2,Midlands,1
EM-00963,24,Female,9,46.32,5,0.369,1,5,-23,1,0,London,0
EM-00964,29,Female,26,60.67,3,0.003,5,8,37,0,2,London,0
EM-00965,25,Male,11,72.98,3,0.09,4,2,-19,0,0,London,1
EM-00966,28,Female,41,44.37,7,0.517,6,4,-20,1,0,North West,0
EM-00967,45,Male,42,31.88,7,0.319,2,4,-26,0,1,Midlands,0
EM-00968,25,Female,1,164.48,7,0.15,4,8,-54,0,0,Scotland,1
EM-00969,37,Female,49,48.59,5,0.18,9,6,-13,1,1,South East,0
EM-00970,33,Male,31,63.54,5,0.626,5,10,-18,1,3,London,0
EM-00971,42,Male,28,110.54,7,0.267,8,9,50,0,0,Scotland,0
EM-00972,60,Female,4,389.37,9,0.236,2,10,19,0,1,South West,0
EM-00973,46,Female,29,35.79,10,0.49,9,9,22,1,1,South East,0
EM-00974,23,Female,34,83.51,12,0.13,7,4,-47,1,1,South West,0
EM-00975,18,Female,6,46.82,7,0.268,7,10,86,1,1,South West,0
EM-00976,25,Female,54,50.94,8,0.267,2,7,46,1,0,Midlands,0
EM-00977,38,Female,1,46.52,10,0.343,8,3,-76,0,2,London,1
EM-00978,19,Female,2,37.98,3,0.653,9,6,-34,0,1,South East,0
EM-00979,33,Male,13,65.32,4,0.042,10,1,40,0,1,Midlands,0
EM-00980,39,Male,15,31.9,7,0.307,5,5,-80,0,1,Midlands,0
EM-00981,27,Male,18,107.06,6,0.162,3,6,-79,0,1,London,0
EM-00982,48,Female,1,68.55,6,0.252,3,5,74,1,1,London,0
EM-00983,20,Male,58,82.37,5,0.503,6,7,90,0,2,North East,0
EM-00984,20,Female,1,52.82,8,0.353,1,4,-72,0,1,North East,1
EM-00985,46,Female,2,55.5,7,0.133,10,5,-52,1,2,London,0
EM-00986,33,Female,1,77.0,8,0.262,9,4,6,0,0,East Anglia,0
EM-00987,43,Male,15,37.26,6,0.082,6,9,-76,0,3,South West,0
EM-00988,31,Male,48,55.76,7,0.07,9,2,50,1,1,Midlands,0
EM-00989,24,Male,19,43.39,6,0.086,3,1,-25,0,0,North West,1
EM-00990,51,Male,31,42.72,9,0.42,10,4,-52,1,1,South East,0
EM-00991,49,Male,1,23.22,4,0.268,3,6,50,1,1,Midlands,0
EM-00992,44,Female,14,130.28,6,0.505,10,10,-96,1,1,Midlands,0
EM-00993,25,Female,11,47.31,9,0.216,7,8,56,1,0,North East,0
EM-00994,38,Female,12,119.31,5,0.499,7,4,-96,0,1,North West,0
EM-00995,28,Female,1,113.79,10,0.113,4,1,-62,1,2,South West,1
EM-00996,20,Male,20,35.06,6,0.422,8,9,62,0,0,London,0
EM-00997,59,Female,12,38.7,6,0.483,2,3,-20,1,1,London,0
EM-00998,21,Female,26,239.91,6,0.272,1,6,-71,1,1,North West,0
EM-00999,61,Male,11,160.05,8,0.092,1,10,83,1,1,Midlands,0
EM-01000,31,Female,2,65.64,3,0.13,2,8,-99,1,1,East Anglia,0
EM-01001,22,Male,18,75.84,5,0.156,6,5,-86,1,1,London,0
EM-01002,36,Female,3,48.65,5,0.372,8,7,-50,0,0,London,0
EM-01003,55,Other,37,82.78,4,0.656,3,10,-78,1,1,London,0
EM-01004,46,Male,17,46.59,6,0.061,6,9,-75,1,1,South West,0
EM-01005,50,Female,3,24.14,6,0.301,8,1,-90,1,2,London,0
EM-01006,42,Female,59,34.44,4,0.131,9,8,27,1,0,Midlands,0
EM-01007,44,Female,13,67.39,5,0.317,8,2,-77,1,1,South East,0
EM-01008,53,Male,1,37.88,4,0.26,7,1,36,1,1,East Anglia,1
EM-01009,24,Female,17,64.48,6,0.369,4,4,-30,1,0,East Anglia,0
EM-01010,33,Male,5,38.97,9,0.334,3,6,37,0,0,South West,1
EM-01011,23,Male,29,45.1,5,0.333,7,8,-4,1,2,Scotland,0
EM-01012,65,Male,30,102.16,3,0.451,1,1,9,0,1,South East,0
EM-01013,61,Female,69,75.47,8,0.347,7,1,-29,1,0,London,0
EM-01014,19,Female,12,66.36,5,0.277,6,10,-30,1,2,London,1
EM-01015,44,Female,10,103.49,1,0.487,3,2,84,0,0,London,0
EM-01016,59,Female,25,84.8,4,0.424,3,9,-11,1,3,North East,0
EM-01017,22,Male,2,137.45,5,0.29,2,4,26,0,0,South East,1
EM-01018,37,Male,14,52.99,10,0.356,1,7,22,0,0,Scotland,0
EM-01019,59,Male,14,53.8,8,0.216,5,3,42,1,0,Scotland,0
EM-01020,18,Male,1,34.79,3,0.589,7,1,-68,1,0,South East,0
EM-01021,44,Male,9,53.81,5,0.226,7,1,38,1,0,South East,0
EM-01022,25,Male,34,108.03,6,0.163,6,9,46,0,0,South East,1
EM-01023,59,Male,34,127.74,9,0.186,10,4,69,1,0,Midlands,0
EM-01024,63,Male,1,107.79,7,0.47,6,3,-43,0,1,London,0
EM-01025,61,Male,1,27.19,4,0.372,7,5,45,0,1,London,0
EM-01026,33,Male,5,114.61,7,0.093,8,1,45,1,1,North East,0
EM-01027,54,Female,37,26.6,6,0.352,5,3,-79,0,0,Scotland,0
EM-01028,53,Female,2,104.49,7,0.187,1,4,-12,0,1,London,0
EM-01029,26,Female,22,55.48,6,0.666,7,6,17,1,0,North West,0
EM-01030,52,Male,1,94.75,11,0.062,2,9,79,1,1,London,0
EM-01031,18,Male,17,34.25,6,0.151,5,3,-57,1,4,North East,1
EM-01032,38,Female,7,119.77,7,0.541,7,4,58,1,0,South West,0
EM-01033,24,Male,27,32.06,2,0.392,7,5,-92,0,0,Scotland,0
EM-01034,21,Male,4,47.74,6,0.321,9,8,-51,1,0,East Anglia,0
EM-01035,20,Male,18,40.49,5,0.228,5,9,18,1,2,Midlands,0
EM-01036,44,Male,4,27.74,6,0.331,6,3,-40,1,0,Wales,0
EM-01037,27,Male,22,69.91,6,0.089,10,3,-82,1,0,London,0
EM-01038,45,Male,37,164.52,6,0.516,6,7,-49,1,0,Midlands,0
EM-01039,19,Female,2,253.02,10,0.226,1,9,-46,1,0,Midlands,0
EM-01040,26,Male,36,70.01,9,0.012,10,1,-76,1,0,South West,0
EM-01041,35,Male,16,116.55,7,0.316,7,1,-32,1,0,South East,0
EM-01042,49,Female,2,74.89,13,0.141,10,2,-26,1,1,North East,0
EM-01043,26,Male,10,85.58,6,0.372,7,6,40,0,0,Midlands,0
EM-01044,40,Male,3,56.2,5,0.42,4,3,61,0,3,London,0
EM-01045,56,Female,21,73.52,6,0.337,4,8,-29,0,0,East Anglia,0
EM-01046,40,Male,25,87.25,13,0.267,6,5,-76,1,0,Wales,0
EM-01047,24,Male,2,49.94,5,0.265,3,3,-10,1,0,South East,0
EM-01048,18,Male,12,64.15,8,0.581,10,8,-26,1,1,South East,0
EM-01049,55,Male,30,64.77,6,0.276,6,8,-37,0,0,North West,0
EM-01050,18,Female,49,100.81,3,0.254,4,2,-19,0,1,London,0
EM-01051,55,Female,12,39.13,3,0.093,10,5,37,0,0,Midlands,0
EM-01052,35,Male,54,64.99,4,0.174,8,3,-4,0,1,North West,0
EM-01053,61,Female,13,173.47,2,0.312,5,7,-1,0,0,South West,0
EM-01054,49,Male,9,119.35,7,0.391,8,2,-84,1,0,East Anglia,0
EM-01055,65,Male,33,130.92,10,0.187,9,9,-96,1,2,North East,0
EM-01056,28,Female,12,67.51,9,0.569,4,2,-34,0,0,East Anglia,0
EM-01057,48,Male,11,78.3,5,0.647,1,2,0,0,0,Wales,0
EM-01058,30,Male,12,110.07,8,0.095,10,6,37,1,0,London,0
EM-01059,33,Male,33,145.49,3,0.303,7,3,54,0,0,North West,0
EM-01060,40,Male,32,25.13,11,0.239,7,3,83,1,1,North West,0
EM-01061,55,Male,9,34.55,6,0.186,5,10,34,0,4,London,1
EM-01062,64,Female,7,128.35,3,0.399,5,2,12,1,1,South East,0
EM-01063,48,Male,12,58.06,2,0.467,1,5,-72,1,2,Midlands,0
EM-01064,30,Male,15,47.66,6,0.215,3,5,-52,1,0,Midlands,0
EM-01065,30,Male,4,35.62,10,0.137,1,7,66,1,1,Scotland,0
EM-01066,46,Female,28,50.53,7,0.22,7,8,97,0,0,Midlands,0
EM-01067,24,Female,11,33.08,5,0.316,5,8,-92,1,1,Midlands,0
